".rownames","EmploymentStatus.fctr.predict.Final.rpart"
"23900","Not.in.Labor.Force"
"36435","Not.in.Labor.Force"
"35943","Not.in.Labor.Force"
"100059","Not.in.Labor.Force"
"36264","Not.in.Labor.Force"
"111766","Not.in.Labor.Force"
"24104","Not.in.Labor.Force"
"111758","Not.in.Labor.Force"
"111073","Not.in.Labor.Force"
"111767","Not.in.Labor.Force"
"112089","Not.in.Labor.Force"
"113424","Not.in.Labor.Force"
"113423","Not.in.Labor.Force"
"109797","Not.in.Labor.Force"
"110255","Not.in.Labor.Force"
"114190","Not.in.Labor.Force"
"18356","Not.in.Labor.Force"
"115038","Not.in.Labor.Force"
"115009","Not.in.Labor.Force"
"113419","Not.in.Labor.Force"
"114689","Not.in.Labor.Force"
"99927","Not.in.Labor.Force"
"112085","Not.in.Labor.Force"
"113042","Not.in.Labor.Force"
"79501","Not.in.Labor.Force"
"79270","Not.in.Labor.Force"
"114022","Not.in.Labor.Force"
"113708","Not.in.Labor.Force"
"24099","Not.in.Labor.Force"
"114906","Not.in.Labor.Force"
"114826","Not.in.Labor.Force"
"99614","Not.in.Labor.Force"
"110882","Not.in.Labor.Force"
"109516","Not.in.Labor.Force"
"111757","Not.in.Labor.Force"
"114191","Not.in.Labor.Force"
"114362","Not.in.Labor.Force"
"115006","Not.in.Labor.Force"
"111072","Not.in.Labor.Force"
"110784","Not.in.Labor.Force"
"25210","Not.in.Labor.Force"
"111434","Not.in.Labor.Force"
"114860","Not.in.Labor.Force"
"114361","Not.in.Labor.Force"
"110254","Not.in.Labor.Force"
"112801","Not.in.Labor.Force"
"109965","Not.in.Labor.Force"
"112103","Not.in.Labor.Force"
"114192","Not.in.Labor.Force"
"112083","Not.in.Labor.Force"
"59042","Not.in.Labor.Force"
"24089","Not.in.Labor.Force"
"114376","Not.in.Labor.Force"
"112084","Not.in.Labor.Force"
"113373","Not.in.Labor.Force"
"113707","Not.in.Labor.Force"
"24815","Not.in.Labor.Force"
"114691","Not.in.Labor.Force"
"112546","Not.in.Labor.Force"
"115028","Not.in.Labor.Force"
"79262","Not.in.Labor.Force"
"109572","Not.in.Labor.Force"
"109571","Not.in.Labor.Force"
"114821","Not.in.Labor.Force"
"112410","Not.in.Labor.Force"
"110879","Not.in.Labor.Force"
"113544","Not.in.Labor.Force"
"109458","Not.in.Labor.Force"
"110111","Not.in.Labor.Force"
"114023","Not.in.Labor.Force"
"114692","Not.in.Labor.Force"
"109878","Not.in.Labor.Force"
"113553","Not.in.Labor.Force"
"114690","Not.in.Labor.Force"
"109517","Not.in.Labor.Force"
"112399","Not.in.Labor.Force"
"78514","Not.in.Labor.Force"
"100061","Not.in.Labor.Force"
"109798","Not.in.Labor.Force"
"114822","Not.in.Labor.Force"
"79263","Not.in.Labor.Force"
"110916","Not.in.Labor.Force"
"112858","Not.in.Labor.Force"
"114024","Not.in.Labor.Force"
"114187","Not.in.Labor.Force"
"111230","Not.in.Labor.Force"
"115030","Not.in.Labor.Force"
"23929","Not.in.Labor.Force"
"113692","Not.in.Labor.Force"
"57967","Not.in.Labor.Force"
"114568","Not.in.Labor.Force"
"112938","Not.in.Labor.Force"
"111229","Not.in.Labor.Force"
"115029","Not.in.Labor.Force"
"115027","Not.in.Labor.Force"
"114154","Not.in.Labor.Force"
"113891","Not.in.Labor.Force"
"113068","Not.in.Labor.Force"
"114489","Not.in.Labor.Force"
"110783","Not.in.Labor.Force"
"112796","Not.in.Labor.Force"
"112575","Not.in.Labor.Force"
"113778","Not.in.Labor.Force"
"109520","Not.in.Labor.Force"
"113960","Not.in.Labor.Force"
"112100","Not.in.Labor.Force"
"114624","Not.in.Labor.Force"
"114518","Not.in.Labor.Force"
"114742","Not.in.Labor.Force"
"114153","Not.in.Labor.Force"
"109568","Not.in.Labor.Force"
"113397","Not.in.Labor.Force"
"112449","Not.in.Labor.Force"
"114490","Not.in.Labor.Force"
"112563","Not.in.Labor.Force"
"112857","Not.in.Labor.Force"
"113367","Not.in.Labor.Force"
"114657","Not.in.Labor.Force"
"112806","Not.in.Labor.Force"
"112145","Not.in.Labor.Force"
"110915","Not.in.Labor.Force"
"113693","Not.in.Labor.Force"
"114347","Not.in.Labor.Force"
"115007","Not.in.Labor.Force"
"100119","Not.in.Labor.Force"
"114462","Not.in.Labor.Force"
"111561","Not.in.Labor.Force"
"114472","Not.in.Labor.Force"
"114470","Not.in.Labor.Force"
"99184","Not.in.Labor.Force"
"113174","Not.in.Labor.Force"
"114375","Not.in.Labor.Force"
"113352","Not.in.Labor.Force"
"112411","Not.in.Labor.Force"
"113390","Not.in.Labor.Force"
"114929","Not.in.Labor.Force"
"110112","Not.in.Labor.Force"
"25395","Not.in.Labor.Force"
"114172","Not.in.Labor.Force"
"111224","Not.in.Labor.Force"
"112545","Not.in.Labor.Force"
"111232","Not.in.Labor.Force"
"78995","Not.in.Labor.Force"
"110548","Not.in.Labor.Force"
"112993","Not.in.Labor.Force"
"113217","Not.in.Labor.Force"
"112566","Not.in.Labor.Force"
"114383","Not.in.Labor.Force"
"98037","Not.in.Labor.Force"
"77367","Not.in.Labor.Force"
"110042","Not.in.Labor.Force"
"110924","Not.in.Labor.Force"
"114461","Not.in.Labor.Force"
"113000","Not.in.Labor.Force"
"113227","Not.in.Labor.Force"
"58154","Not.in.Labor.Force"
"110497","Not.in.Labor.Force"
"111153","Not.in.Labor.Force"
"109637","Not.in.Labor.Force"
"114550","Not.in.Labor.Force"
"85016","Not.in.Labor.Force"
"112718","Not.in.Labor.Force"
"112717","Not.in.Labor.Force"
"115005","Not.in.Labor.Force"
"115004","Not.in.Labor.Force"
"58183","Not.in.Labor.Force"
"113362","Not.in.Labor.Force"
"113709","Not.in.Labor.Force"
"109993","Not.in.Labor.Force"
"58525","Not.in.Labor.Force"
"110314","Not.in.Labor.Force"
"113175","Not.in.Labor.Force"
"114483","Not.in.Labor.Force"
"24174","Not.in.Labor.Force"
"112409","Not.in.Labor.Force"
"113391","Not.in.Labor.Force"
"111435","Not.in.Labor.Force"
"114905","Not.in.Labor.Force"
"109918","Not.in.Labor.Force"
"112555","Not.in.Labor.Force"
"111244","Not.in.Labor.Force"
"113543","Not.in.Labor.Force"
"112562","Not.in.Labor.Force"
"109947","Not.in.Labor.Force"
"109948","Not.in.Labor.Force"
"110925","Not.in.Labor.Force"
"110920","Not.in.Labor.Force"
"114312","Not.in.Labor.Force"
"98696","Not.in.Labor.Force"
"112797","Not.in.Labor.Force"
"112802","Not.in.Labor.Force"
"113128","Not.in.Labor.Force"
"99924","Not.in.Labor.Force"
"109964","Not.in.Labor.Force"
"113129","Not.in.Labor.Force"
"113677","Not.in.Labor.Force"
"111389","Not.in.Labor.Force"
"97957","Not.in.Labor.Force"
"111390","Not.in.Labor.Force"
"110950","Not.in.Labor.Force"
"109538","Not.in.Labor.Force"
"113808","Not.in.Labor.Force"
"113554","Not.in.Labor.Force"
"111238","Not.in.Labor.Force"
"114189","Not.in.Labor.Force"
"114359","Not.in.Labor.Force"
"115019","Not.in.Labor.Force"
"114471","Not.in.Labor.Force"
"24390","Not.in.Labor.Force"
"109567","Not.in.Labor.Force"
"24404","Not.in.Labor.Force"
"114168","Not.in.Labor.Force"
"114174","Not.in.Labor.Force"
"113741","Not.in.Labor.Force"
"111557","Not.in.Labor.Force"
"78000","Not.in.Labor.Force"
"98015","Not.in.Labor.Force"
"109810","Not.in.Labor.Force"
"114412","Not.in.Labor.Force"
"112999","Not.in.Labor.Force"
"99895","Not.in.Labor.Force"
"78572","Not.in.Labor.Force"
"25431","Not.in.Labor.Force"
"110094","Not.in.Labor.Force"
"111565","Not.in.Labor.Force"
"113671","Not.in.Labor.Force"
"110838","Not.in.Labor.Force"
"113361","Not.in.Labor.Force"
"114896","Not.in.Labor.Force"
"114348","Not.in.Labor.Force"
"109537","Not.in.Labor.Force"
"113809","Not.in.Labor.Force"
"113149","Not.in.Labor.Force"
"113991","Not.in.Labor.Force"
"114188","Not.in.Labor.Force"
"109994","Not.in.Labor.Force"
"100021","Not.in.Labor.Force"
"114482","Not.in.Labor.Force"
"109566","Not.in.Labor.Force"
"112400","Not.in.Labor.Force"
"110547","Not.in.Labor.Force"
"23852","Not.in.Labor.Force"
"109464","Not.in.Labor.Force"
"113409","Not.in.Labor.Force"
"98662","Not.in.Labor.Force"
"113150","Not.in.Labor.Force"
"114656","Not.in.Labor.Force"
"112544","Not.in.Labor.Force"
"114944","Not.in.Labor.Force"
"113959","Not.in.Labor.Force"
"74857","Not.in.Labor.Force"
"110253","Not.in.Labor.Force"
"109712","Not.in.Labor.Force"
"109714","Not.in.Labor.Force"
"114519","Not.in.Labor.Force"
"111464","Not.in.Labor.Force"
"114535","Not.in.Labor.Force"
"109839","Not.in.Labor.Force"
"110269","Not.in.Labor.Force"
"112568","Not.in.Labor.Force"
"114759","Not.in.Labor.Force"
"112791","Not.in.Labor.Force"
"110270","Not.in.Labor.Force"
"113992","Not.in.Labor.Force"
"113995","Not.in.Labor.Force"
"112582","Not.in.Labor.Force"
"78261","Not.in.Labor.Force"
"114914","Not.in.Labor.Force"
"80161","Not.in.Labor.Force"
"113351","Not.in.Labor.Force"
"25240","Not.in.Labor.Force"
"113468","Not.in.Labor.Force"
"114124","Not.in.Labor.Force"
"114012","Not.in.Labor.Force"
"79269","Not.in.Labor.Force"
"111616","Not.in.Labor.Force"
"113121","Not.in.Labor.Force"
"114734","Not.in.Labor.Force"
"111157","Not.in.Labor.Force"
"114481","Not.in.Labor.Force"
"114374","Not.in.Labor.Force"
"111356","Not.in.Labor.Force"
"112419","Not.in.Labor.Force"
"110785","Not.in.Labor.Force"
"113408","Not.in.Labor.Force"
"111226","Not.in.Labor.Force"
"24415","Not.in.Labor.Force"
"98663","Not.in.Labor.Force"
"114549","Not.in.Labor.Force"
"109636","Not.in.Labor.Force"
"113425","Not.in.Labor.Force"
"112554","Not.in.Labor.Force"
"111351","Not.in.Labor.Force"
"24771","Not.in.Labor.Force"
"113116","Not.in.Labor.Force"
"114761","Not.in.Labor.Force"
"113118","Not.in.Labor.Force"
"113560","Not.in.Labor.Force"
"24578","Not.in.Labor.Force"
"110309","Not.in.Labor.Force"
"113564","Not.in.Labor.Force"
"113350","Not.in.Labor.Force"
"112151","Not.in.Labor.Force"
"24912","Not.in.Labor.Force"
"109536","Not.in.Labor.Force"
"110308","Not.in.Labor.Force"
"98733","Not.in.Labor.Force"
"110189","Not.in.Labor.Force"
"98520","Not.in.Labor.Force"
"112355","Not.in.Labor.Force"
"98200","Not.in.Labor.Force"
"112624","Not.in.Labor.Force"
"100252","Not.in.Labor.Force"
"99198","Not.in.Labor.Force"
"110236","Not.in.Labor.Force"
"109809","Not.in.Labor.Force"
"111556","Not.in.Labor.Force"
"113522","Not.in.Labor.Force"
"113601","Not.in.Labor.Force"
"111236","Not.in.Labor.Force"
"113426","Not.in.Labor.Force"
"109713","Not.in.Labor.Force"
"24430","Not.in.Labor.Force"
"112992","Not.in.Labor.Force"
"58130","Not.in.Labor.Force"
"114677","Not.in.Labor.Force"
"110837","Not.in.Labor.Force"
"110913","Not.in.Labor.Force"
"113768","Not.in.Labor.Force"
"114313","Not.in.Labor.Force"
"113117","Not.in.Labor.Force"
"113003","Not.in.Labor.Force"
"114760","Not.in.Labor.Force"
"113299","Not.in.Labor.Force"
"113228","Not.in.Labor.Force"
"111709","Not.in.Labor.Force"
"112706","Not.in.Labor.Force"
"79574","Not.in.Labor.Force"
"110843","Not.in.Labor.Force"
"114015","Not.in.Labor.Force"
"79271","Not.in.Labor.Force"
"113909","Not.in.Labor.Force"
"79594","Not.in.Labor.Force"
"58407","Not.in.Labor.Force"
"111225","Not.in.Labor.Force"
"113561","Not.in.Labor.Force"
"112181","Not.in.Labor.Force"
"110839","Not.in.Labor.Force"
"111124","Not.in.Labor.Force"
"111245","Not.in.Labor.Force"
"98322","Not.in.Labor.Force"
"112202","Not.in.Labor.Force"
"114175","Not.in.Labor.Force"
"112423","Not.in.Labor.Force"
"111237","Not.in.Labor.Force"
"110455","Not.in.Labor.Force"
"114945","Not.in.Labor.Force"
"113523","Not.in.Labor.Force"
"112354","Not.in.Labor.Force"
"114279","Not.in.Labor.Force"
"112356","Not.in.Labor.Force"
"111269","Not.in.Labor.Force"
"114663","Not.in.Labor.Force"
"23768","Not.in.Labor.Force"
"109711","Not.in.Labor.Force"
"112986","Not.in.Labor.Force"
"113316","Not.in.Labor.Force"
"111350","Not.in.Labor.Force"
"112994","Not.in.Labor.Force"
"24113","Not.in.Labor.Force"
"109838","Not.in.Labor.Force"
"113990","Not.in.Labor.Force"
"111370","Not.in.Labor.Force"
"109652","Not.in.Labor.Force"
"111617","Not.in.Labor.Force"
"24819","Not.in.Labor.Force"
"113810","Not.in.Labor.Force"
"25263","Not.in.Labor.Force"
"79996","Not.in.Labor.Force"
"110952","Not.in.Labor.Force"
"113944","Not.in.Labor.Force"
"77880","Not.in.Labor.Force"
"113410","Not.in.Labor.Force"
"100055","Not.in.Labor.Force"
"112000","Not.in.Labor.Force"
"114676","Not.in.Labor.Force"
"111392","Not.in.Labor.Force"
"111246","Not.in.Labor.Force"
"24335","Not.in.Labor.Force"
"74837","Not.in.Labor.Force"
"113008","Not.in.Labor.Force"
"114092","Not.in.Labor.Force"
"114091","Not.in.Labor.Force"
"110041","Not.in.Labor.Force"
"112685","Not.in.Labor.Force"
"78360","Not.in.Labor.Force"
"113925","Not.in.Labor.Force"
"111710","Not.in.Labor.Force"
"114123","Not.in.Labor.Force"
"111357","Not.in.Labor.Force"
"114565","Not.in.Labor.Force"
"112127","Not.in.Labor.Force"
"112532","Not.in.Labor.Force"
"114277","Not.in.Labor.Force"
"113952","Not.in.Labor.Force"
"112987","Not.in.Labor.Force"
"113644","Not.in.Labor.Force"
"97880","Not.in.Labor.Force"
"112154","Not.in.Labor.Force"
"111006","Not.in.Labor.Force"
"113862","Not.in.Labor.Force"
"110912","Not.in.Labor.Force"
"113188","Not.in.Labor.Force"
"114833","Not.in.Labor.Force"
"111554","Not.in.Labor.Force"
"24315","Not.in.Labor.Force"
"114278","Not.in.Labor.Force"
"113670","Not.in.Labor.Force"
"111708","Not.in.Labor.Force"
"109710","Not.in.Labor.Force"
"112002","Not.in.Labor.Force"
"24660","Not.in.Labor.Force"
"24333","Not.in.Labor.Force"
"112128","Not.in.Labor.Force"
"111878","Not.in.Labor.Force"
"110454","Not.in.Labor.Force"
"59245","Not.in.Labor.Force"
"74890","Not.in.Labor.Force"
"25226","Not.in.Labor.Force"
"111711","Not.in.Labor.Force"
"59209","Not.in.Labor.Force"
"112358","Not.in.Labor.Force"
"25238","Not.in.Labor.Force"
"113298","Not.in.Labor.Force"
"112921","Not.in.Labor.Force"
"110951","Not.in.Labor.Force"
"109643","Not.in.Labor.Force"
"112450","Not.in.Labor.Force"
"113622","Not.in.Labor.Force"
"112422","Not.in.Labor.Force"
"112649","Not.in.Labor.Force"
"123068","Not.in.Labor.Force"
"112637","Not.in.Labor.Force"
"100345","Not.in.Labor.Force"
"99299","Not.in.Labor.Force"
"113924","Not.in.Labor.Force"
"111376","Not.in.Labor.Force"
"113865","Not.in.Labor.Force"
"114237","Not.in.Labor.Force"
"114013","Not.in.Labor.Force"
"111375","Not.in.Labor.Force"
"114173","Not.in.Labor.Force"
"112001","Not.in.Labor.Force"
"25293","Not.in.Labor.Force"
"111391","Not.in.Labor.Force"
"112704","Not.in.Labor.Force"
"114311","Not.in.Labor.Force"
"114449","Not.in.Labor.Force"
"58152","Not.in.Labor.Force"
"100201","Not.in.Labor.Force"
"111240","Not.in.Labor.Force"
"113987","Not.in.Labor.Force"
"112705","Not.in.Labor.Force"
"112451","Not.in.Labor.Force"
"109860","Not.in.Labor.Force"
"113293","Not.in.Labor.Force"
"112124","Not.in.Labor.Force"
"24911","Not.in.Labor.Force"
"24048","Not.in.Labor.Force"
"114448","Not.in.Labor.Force"
"111125","Not.in.Labor.Force"
"98404","Not.in.Labor.Force"
"126730","Not.in.Labor.Force"
"126707","Not.in.Labor.Force"
"126798","Not.in.Labor.Force"
"126731","Not.in.Labor.Force"
"126687","Not.in.Labor.Force"
"126688","Not.in.Labor.Force"
"23962","Not.in.Labor.Force"
"79080","Not.in.Labor.Force"
"58269","Not.in.Labor.Force"
"100172","Not.in.Labor.Force"
"126768","Not.in.Labor.Force"
"126977","Not.in.Labor.Force"
"126686","Not.in.Labor.Force"
"126706","Not.in.Labor.Force"
"126769","Not.in.Labor.Force"
"126667","Not.in.Labor.Force"
"126668","Not.in.Labor.Force"
"126771","Not.in.Labor.Force"
"679","Not.in.Labor.Force"
"641","Not.in.Labor.Force"
"465","Not.in.Labor.Force"
"386","Not.in.Labor.Force"
"467","Not.in.Labor.Force"
"682","Not.in.Labor.Force"
"204","Not.in.Labor.Force"
"205","Not.in.Labor.Force"
"243","Not.in.Labor.Force"
"473","Not.in.Labor.Force"
"92","Not.in.Labor.Force"
"387","Not.in.Labor.Force"
"412","Not.in.Labor.Force"
"15","Not.in.Labor.Force"
"203","Not.in.Labor.Force"
"411","Not.in.Labor.Force"
"23851","Not.in.Labor.Force"
"100","Not.in.Labor.Force"
"640","Not.in.Labor.Force"
"681","Not.in.Labor.Force"
"310","Not.in.Labor.Force"
"48","Not.in.Labor.Force"
"233","Not.in.Labor.Force"
"14","Not.in.Labor.Force"
"99671","Not.in.Labor.Force"
"98793","Not.in.Labor.Force"
"680","Not.in.Labor.Force"
"99008","Not.in.Labor.Force"
"43078","Not.in.Labor.Force"
"22159","Not.in.Labor.Force"
"98265","Not.in.Labor.Force"
"43147","Not.in.Labor.Force"
"43355","Not.in.Labor.Force"
"43043","Not.in.Labor.Force"
"43205","Not.in.Labor.Force"
"42820","Not.in.Labor.Force"
"43075","Not.in.Labor.Force"
"98615","Not.in.Labor.Force"
"43042","Not.in.Labor.Force"
"43472","Not.in.Labor.Force"
"43616","Not.in.Labor.Force"
"100151","Not.in.Labor.Force"
"43366","Not.in.Labor.Force"
"43476","Not.in.Labor.Force"
"43148","Not.in.Labor.Force"
"43249","Not.in.Labor.Force"
"24630","Not.in.Labor.Force"
"42740","Not.in.Labor.Force"
"42961","Not.in.Labor.Force"
"24214","Not.in.Labor.Force"
"42756","Not.in.Labor.Force"
"42928","Not.in.Labor.Force"
"42819","Not.in.Labor.Force"
"42812","Not.in.Labor.Force"
"42744","Not.in.Labor.Force"
"98410","Not.in.Labor.Force"
"43288","Not.in.Labor.Force"
"43057","Not.in.Labor.Force"
"43548","Not.in.Labor.Force"
"43546","Not.in.Labor.Force"
"42749","Not.in.Labor.Force"
"43768","Not.in.Labor.Force"
"20784","Not.in.Labor.Force"
"43483","Not.in.Labor.Force"
"43715","Not.in.Labor.Force"
"43058","Not.in.Labor.Force"
"43477","Not.in.Labor.Force"
"43356","Not.in.Labor.Force"
"42980","Not.in.Labor.Force"
"42979","Not.in.Labor.Force"
"78442","Not.in.Labor.Force"
"42739","Not.in.Labor.Force"
"42958","Not.in.Labor.Force"
"43308","Not.in.Labor.Force"
"42987","Not.in.Labor.Force"
"43157","Not.in.Labor.Force"
"22473","Not.in.Labor.Force"
"43309","Not.in.Labor.Force"
"42745","Not.in.Labor.Force"
"43484","Not.in.Labor.Force"
"43025","Not.in.Labor.Force"
"43485","Not.in.Labor.Force"
"42988","Not.in.Labor.Force"
"43242","Not.in.Labor.Force"
"43248","Not.in.Labor.Force"
"43559","Not.in.Labor.Force"
"43156","Not.in.Labor.Force"
"43016","Not.in.Labor.Force"
"43672","Not.in.Labor.Force"
"43516","Not.in.Labor.Force"
"43289","Not.in.Labor.Force"
"21013","Not.in.Labor.Force"
"43350","Not.in.Labor.Force"
"43547","Not.in.Labor.Force"
"43676","Not.in.Labor.Force"
"43155","Not.in.Labor.Force"
"43815","Not.in.Labor.Force"
"42918","Not.in.Labor.Force"
"43346","Not.in.Labor.Force"
"42993","Not.in.Labor.Force"
"43567","Not.in.Labor.Force"
"79570","Not.in.Labor.Force"
"43273","Not.in.Labor.Force"
"43405","Not.in.Labor.Force"
"43019","Not.in.Labor.Force"
"43341","Not.in.Labor.Force"
"43077","Not.in.Labor.Force"
"43354","Not.in.Labor.Force"
"42942","Not.in.Labor.Force"
"43626","Not.in.Labor.Force"
"43649","Not.in.Labor.Force"
"43515","Not.in.Labor.Force"
"42831","Not.in.Labor.Force"
"43347","Not.in.Labor.Force"
"42770","Not.in.Labor.Force"
"43513","Not.in.Labor.Force"
"42864","Not.in.Labor.Force"
"43241","Not.in.Labor.Force"
"42771","Not.in.Labor.Force"
"43342","Not.in.Labor.Force"
"43814","Not.in.Labor.Force"
"43329","Not.in.Labor.Force"
"43407","Not.in.Labor.Force"
"43856","Not.in.Labor.Force"
"43648","Not.in.Labor.Force"
"43671","Not.in.Labor.Force"
"98414","Not.in.Labor.Force"
"43160","Not.in.Labor.Force"
"43857","Not.in.Labor.Force"
"42794","Not.in.Labor.Force"
"42905","Not.in.Labor.Force"
"43262","Not.in.Labor.Force"
"43164","Not.in.Labor.Force"
"43517","Not.in.Labor.Force"
"42976","Not.in.Labor.Force"
"78359","Not.in.Labor.Force"
"42796","Not.in.Labor.Force"
"43271","Not.in.Labor.Force"
"43001","Not.in.Labor.Force"
"42803","Not.in.Labor.Force"
"43328","Not.in.Labor.Force"
"42863","Not.in.Labor.Force"
"43514","Not.in.Labor.Force"
"42795","Not.in.Labor.Force"
"42943","Not.in.Labor.Force"
"43263","Not.in.Labor.Force"
"46501","Not.in.Labor.Force"
"46502","Not.in.Labor.Force"
"47050","Not.in.Labor.Force"
"79734","Not.in.Labor.Force"
"98788","Not.in.Labor.Force"
"23992","Not.in.Labor.Force"
"46466","Not.in.Labor.Force"
"24051","Not.in.Labor.Force"
"46465","Not.in.Labor.Force"
"47024","Not.in.Labor.Force"
"46397","Not.in.Labor.Force"
"46829","Not.in.Labor.Force"
"47049","Not.in.Labor.Force"
"47051","Not.in.Labor.Force"
"46772","Not.in.Labor.Force"
"99495","Not.in.Labor.Force"
"47248","Not.in.Labor.Force"
"47125","Not.in.Labor.Force"
"46836","Not.in.Labor.Force"
"24933","Not.in.Labor.Force"
"46400","Not.in.Labor.Force"
"100134","Not.in.Labor.Force"
"46968","Not.in.Labor.Force"
"46371","Not.in.Labor.Force"
"47025","Not.in.Labor.Force"
"46415","Not.in.Labor.Force"
"47015","Not.in.Labor.Force"
"21720","Not.in.Labor.Force"
"46969","Not.in.Labor.Force"
"62679","Not.in.Labor.Force"
"62956","Not.in.Labor.Force"
"62554","Not.in.Labor.Force"
"62916","Not.in.Labor.Force"
"119958","Not.in.Labor.Force"
"62610","Not.in.Labor.Force"
"62915","Not.in.Labor.Force"
"62955","Not.in.Labor.Force"
"25244","Not.in.Labor.Force"
"66383","Not.in.Labor.Force"
"66232","Not.in.Labor.Force"
"66496","Not.in.Labor.Force"
"66342","Not.in.Labor.Force"
"66223","Not.in.Labor.Force"
"24707","Not.in.Labor.Force"
"99448","Not.in.Labor.Force"
"66181","Not.in.Labor.Force"
"66292","Not.in.Labor.Force"
"66444","Not.in.Labor.Force"
"66368","Not.in.Labor.Force"
"66295","Not.in.Labor.Force"
"66339","Not.in.Labor.Force"
"66280","Not.in.Labor.Force"
"66214","Not.in.Labor.Force"
"66497","Not.in.Labor.Force"
"66167","Not.in.Labor.Force"
"66168","Not.in.Labor.Force"
"66166","Not.in.Labor.Force"
"66338","Not.in.Labor.Force"
"66169","Not.in.Labor.Force"
"66492","Not.in.Labor.Force"
"66420","Not.in.Labor.Force"
"25329","Not.in.Labor.Force"
"66412","Not.in.Labor.Force"
"66174","Not.in.Labor.Force"
"66489","Not.in.Labor.Force"
"66317","Not.in.Labor.Force"
"66282","Not.in.Labor.Force"
"66307","Not.in.Labor.Force"
"66374","Not.in.Labor.Force"
"66372","Not.in.Labor.Force"
"66180","Not.in.Labor.Force"
"66233","Not.in.Labor.Force"
"66165","Not.in.Labor.Force"
"2981","Not.in.Labor.Force"
"66201","Not.in.Labor.Force"
"66200","Not.in.Labor.Force"
"66281","Not.in.Labor.Force"
"66286","Not.in.Labor.Force"
